age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,native_country,income_bracket
52.0, Without-pay,198262.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,30.0, United-States,0
36.0, Private,188069.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,1
57.0, State-gov,32694.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
54.0, Self-emp-not-inc,392286.0, Assoc-acdm,12.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,1
26.0, Private,291586.0, Bachelors,13.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,20.0, United-States,0
29.0, Private,168138.0, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States,1
38.0, Self-emp-inc,244803.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1485.0,60.0, Cuba,1
70.0, ?,172652.0, Masters,14.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,8.0, United-States,0
51.0, Private,310774.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States,1
29.0, Private,213842.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
28.0, Federal-gov,526528.0, Some-college,10.0, Never-married, Adm-clerical, Unmarried, Black, Female,3887.0,0.0,40.0, United-States,0
30.0, Private,207253.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, England,0
31.0, Private,178370.0, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,99.0, United-States,1
46.0, Private,138999.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,0
39.0, Private,33355.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,7298.0,0.0,48.0, United-States,1
34.0, Private,160634.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,1
53.0, State-gov,153486.0, 10th,6.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,1
29.0, State-gov,199450.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, Black, Male,0.0,0.0,40.0, United-States,0
69.0, Private,312653.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,25.0, United-States,0
50.0, Self-emp-inc,283676.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,60.0, United-States,1
34.0, Private,205733.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
32.0, ?,377017.0, Assoc-acdm,12.0, Never-married, ?, Own-child, White, Male,0.0,0.0,40.0, United-States,0
25.0, Self-emp-inc,158751.0, Assoc-voc,11.0, Never-married, Transport-moving, Unmarried, White, Male,0.0,0.0,55.0, United-States,0
40.0, Local-gov,95639.0, HS-grad,9.0, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States,0
40.0, State-gov,184018.0, Assoc-voc,11.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,38.0, United-States,1
30.0, Private,54334.0, 9th,5.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
22.0, Private,218886.0, 12th,8.0, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States,0
48.0, Private,344415.0, Bachelors,13.0, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0.0,0.0,37.0, United-States,1
46.0, Private,126513.0, HS-grad,9.0, Separated, Craft-repair, Unmarried, Black, Female,0.0,0.0,40.0, ?,0
30.0, Private,392812.0, HS-grad,9.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,50.0, Germany,0
27.0, Private,23940.0, HS-grad,9.0, Never-married, Handlers-cleaners, Other-relative, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States,0
27.0, Private,187981.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States,0
24.0, Private,330571.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States,0
28.0, Private,113987.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,40.0, United-States,0
72.0, ?,33608.0, Some-college,10.0, Married-civ-spouse, ?, Husband, White, Male,9386.0,0.0,30.0, United-States,1
53.0, Private,313243.0, Some-college,10.0, Separated, Craft-repair, Not-in-family, White, Male,0.0,2444.0,45.0, United-States,1
41.0, Private,152292.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States,1
28.0, Private,76714.0, Prof-school,15.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,55.0, United-States,1
32.0, Private,260954.0, 11th,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,2042.0,30.0, United-States,0
54.0, State-gov,312897.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,46.0, England,1
22.0, Private,243923.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Other-relative, White, Male,0.0,0.0,80.0, United-States,0
51.0, Private,191659.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1887.0,65.0, United-States,1
46.0, Private,65353.0, Some-college,10.0, Divorced, Transport-moving, Own-child, White, Male,3325.0,0.0,55.0, United-States,0
20.0, Private,178469.0, HS-grad,9.0, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0.0,0.0,15.0, ?,0
37.0, Private,253420.0, HS-grad,9.0, Separated, Other-service, Unmarried, Black, Female,0.0,0.0,25.0, United-States,0
43.0, Private,184378.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
49.0, ?,296892.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, Puerto-Rico,0
43.0, Private,144778.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,55.0, Italy,1
31.0, Private,114691.0, HS-grad,9.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, United-States,0
19.0, Private,552354.0, 12th,8.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States,0
26.0, Private,154966.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Puerto-Rico,0
35.0, Private,207066.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,10520.0,0.0,45.0, United-States,1
32.0, Private,402812.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,48.0, United-States,0
24.0, Private,556660.0, HS-grad,9.0, Never-married, Exec-managerial, Other-relative, White, Male,4101.0,0.0,50.0, United-States,0
52.0, Private,159755.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1887.0,40.0, United-States,1
24.0, Private,205839.0, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States,0
37.0, Private,98941.0, Masters,14.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States,1
57.0, Local-gov,139452.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,16.0, United-States,0
45.0, Self-emp-not-inc,118081.0, Some-college,10.0, Married-civ-spouse, Other-service, Husband, White, Male,3103.0,0.0,42.0, United-States,0
35.0, Private,187711.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
33.0, Private,147700.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Other, Male,0.0,0.0,40.0, United-States,0
38.0, Private,91039.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,15024.0,0.0,60.0, United-States,1
32.0, Private,553405.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,99999.0,0.0,50.0, United-States,1
22.0, Private,185452.0, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,40.0, United-States,0
26.0, ?,431861.0, 10th,6.0, Separated, ?, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
38.0, Private,305597.0, HS-grad,9.0, Never-married, Transport-moving, Unmarried, White, Male,0.0,0.0,40.0, United-States,0
49.0, Private,84013.0, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,35.0, United-States,0
48.0, Private,377140.0, 5th-6th,3.0, Never-married, Priv-house-serv, Unmarried, White, Female,0.0,0.0,35.0, Nicaragua,0
27.0, Private,107218.0, HS-grad,9.0, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States,0
37.0, Self-emp-not-inc,149230.0, Assoc-voc,11.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,40.0, United-States,0
58.0, State-gov,198145.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,35.0, United-States,1
46.0, Private,328669.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,42.0, United-States,0
42.0, Self-emp-not-inc,238188.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,96.0, United-States,0
58.0, State-gov,300623.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
36.0, Private,109133.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
39.0, Private,225504.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
24.0, State-gov,211049.0, 7th-8th,4.0, Never-married, Tech-support, Unmarried, White, Female,0.0,0.0,20.0, United-States,0
41.0, Private,204046.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
38.0, Private,237713.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States,0
20.0, Private,219122.0, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
42.0, Private,190786.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
24.0, Private,449432.0, 12th,8.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
34.0, Private,94235.0, Bachelors,13.0, Never-married, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States,0
33.0, Private,322873.0, HS-grad,9.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,50.0, United-States,0
42.0, Self-emp-not-inc,140474.0, Assoc-acdm,12.0, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0.0,0.0,35.0, United-States,0
38.0, Private,226106.0, Some-college,10.0, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
57.0, Private,104996.0, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,42.0, United-States,0
40.0, Private,209833.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
47.0, Federal-gov,168191.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, ?,0
36.0, Federal-gov,67317.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,0
32.0, Private,152940.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,1
46.0, Private,42972.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,22.0, United-States,1
68.0, Private,193666.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,20051.0,0.0,55.0, United-States,1
36.0, Private,81896.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,45.0, United-States,0
25.0, Local-gov,58441.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
22.0, Private,79980.0, Some-college,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,25.0, United-States,0
70.0, Self-emp-inc,225780.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,20.0, United-States,1
46.0, Private,174209.0, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,45.0, United-States,0
19.0, Private,372483.0, Some-college,10.0, Never-married, Other-service, Other-relative, Black, Male,0.0,0.0,35.0, United-States,0
21.0, Private,306967.0, Assoc-voc,11.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
26.0, Private,330263.0, HS-grad,9.0, Separated, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
37.0, Private,185359.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,0
30.0, Federal-gov,266463.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,1
38.0, Private,235379.0, Assoc-acdm,12.0, Never-married, Prof-specialty, Unmarried, White, Female,0.0,0.0,36.0, United-States,0
57.0, Self-emp-inc,376230.0, Masters,14.0, Married-civ-spouse, Sales, Husband, White, Male,99999.0,0.0,40.0, United-States,1
23.0, Private,343019.0, 10th,6.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
20.0, Private,82777.0, HS-grad,9.0, Married-civ-spouse, Sales, Own-child, White, Male,0.0,0.0,40.0, United-States,0
20.0, ?,114357.0, Some-college,10.0, Never-married, ?, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
56.0, Private,437727.0, 9th,5.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,0
44.0, Private,56483.0, Bachelors,13.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,37.0, United-States,0
59.0, Self-emp-not-inc,174056.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,15024.0,0.0,40.0, United-States,1
63.0, Self-emp-not-inc,196994.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,15.0, United-States,0
20.0, Private,115057.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
49.0, State-gov,206577.0, Some-college,10.0, Divorced, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States,0
26.0, Private,56929.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, Black, Male,0.0,0.0,50.0, ?,0
42.0, Private,157443.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0.0,0.0,27.0, Taiwan,1
48.0, State-gov,122086.0, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States,0
32.0, Federal-gov,386877.0, Assoc-voc,11.0, Never-married, Tech-support, Own-child, Black, Male,4650.0,0.0,40.0, United-States,0
52.0, Private,358554.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,40.0, United-States,1
53.0, Self-emp-inc,155983.0, Masters,14.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,65.0, United-States,1
38.0, Private,32897.0, 11th,7.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
23.0, Private,352139.0, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,24.0, United-States,0
32.0, Private,117963.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,45.0, United-States,0
58.0, Private,177368.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,1
48.0, Self-emp-inc,238966.0, Some-college,10.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
63.0, Self-emp-not-inc,117681.0, Assoc-voc,11.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States,0
26.0, Private,135845.0, Some-college,10.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,37.0, United-States,0
27.0, Private,214858.0, HS-grad,9.0, Married-civ-spouse, Other-service, Own-child, White, Male,0.0,0.0,40.0, United-States,0
57.0, Private,296152.0, Some-college,10.0, Divorced, Exec-managerial, Other-relative, White, Female,594.0,0.0,10.0, United-States,0
31.0, Private,157640.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,55.0, United-States,1
41.0, Private,167106.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,3103.0,0.0,35.0, Philippines,1
24.0, Private,403865.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,56.0, United-States,0
31.0, Private,339482.0, 1st-4th,2.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, Mexico,0
17.0, Private,52967.0, 10th,6.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,6.0, United-States,0
31.0, Private,454508.0, 11th,7.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,2001.0,40.0, United-States,0
27.0, Private,149624.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,30.0, United-States,0
32.0, Private,137367.0, 11th,7.0, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,40.0, India,0
41.0, State-gov,309056.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States,1
53.0, Federal-gov,167380.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,1740.0,50.0, United-States,0
28.0, Private,183151.0, 11th,7.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7688.0,0.0,40.0, United-States,1
58.0, Self-emp-not-inc,274917.0, Masters,14.0, Widowed, Other-service, Not-in-family, White, Female,0.0,0.0,15.0, United-States,0
30.0, Federal-gov,314310.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
51.0, State-gov,68898.0, Assoc-voc,11.0, Divorced, Tech-support, Not-in-family, White, Male,0.0,2444.0,39.0, United-States,1
41.0, Local-gov,177599.0, Bachelors,13.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,35.0, United-States,0
35.0, ?,120074.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,30.0, United-States,0
48.0, Private,209182.0, Preschool,1.0, Separated, Other-service, Unmarried, White, Female,0.0,0.0,40.0, El-Salvador,0
33.0, Local-gov,161942.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,1055.0,0.0,40.0, United-States,0
45.0, Self-emp-not-inc,26781.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States,0
36.0, Private,176101.0, Some-college,10.0, Never-married, Craft-repair, Own-child, White, Male,2174.0,0.0,60.0, United-States,0
33.0, Local-gov,190027.0, Some-college,10.0, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,18.0, United-States,0
19.0, ?,180976.0, 10th,6.0, Never-married, ?, Unmarried, White, Female,0.0,0.0,35.0, United-States,0
52.0, Private,236180.0, Bachelors,13.0, Married-spouse-absent, Other-service, Not-in-family, White, Male,0.0,0.0,50.0, United-States,0
